sample_date,facility,sampling_point,discharge_route,parameter_code,parameter_tr,value,unit,measured_flag,notes
2025-05-07,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,169.0,mg/L,True,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,32.0,mg/L,True,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,7.34,,True,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,28.9,°C,True,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,157.7,Pt-Co,True,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.297,mg/L,True,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.048,mg/L,True,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.073,mg/L,True,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.356,mg/L,True,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-08,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,163.0,mg/L,True,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,77.0,mg/L,True,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,8.23,,True,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,28.4,°C,True,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,184.1,Pt-Co,True,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.159,mg/L,True,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.049,mg/L,True,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.019,mg/L,True,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.362,mg/L,True,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-09,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,151.0,mg/L,True,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,95.0,mg/L,True,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,8.3,,True,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,26.2,°C,True,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,191.2,Pt-Co,True,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.112,mg/L,True,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.059,mg/L,True,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.064,mg/L,True,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.443,mg/L,True,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-10,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,140.0,mg/L,True,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,33.0,mg/L,True,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,7.44,,True,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,28.0,°C,True,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,109.4,Pt-Co,True,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.387,mg/L,True,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.052,mg/L,True,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.045,mg/L,True,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.346,mg/L,True,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-12,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,235.0,mg/L,True,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,62.0,mg/L,True,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,6.6,,True,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,28.7,°C,True,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,176.1,Pt-Co,True,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.144,mg/L,True,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.052,mg/L,True,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.035,mg/L,True,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.772,mg/L,True,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-13,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,248.0,mg/L,True,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,53.0,mg/L,True,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,6.7,,True,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,27.1,°C,True,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,137.3,Pt-Co,True,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.118,mg/L,True,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.054,mg/L,True,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.012,mg/L,True,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.716,mg/L,True,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-14,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,247.0,mg/L,True,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,86.0,mg/L,True,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,6.4,,True,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,28.7,°C,True,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,105.1,Pt-Co,True,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.128,mg/L,True,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.069,mg/L,True,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.058,mg/L,True,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.631,mg/L,True,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-15,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,245.0,mg/L,True,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,134.0,mg/L,True,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,6.76,,True,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,28.3,°C,True,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,187.4,Pt-Co,True,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.365,mg/L,True,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.049,mg/L,True,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.012,mg/L,True,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.742,mg/L,True,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-16,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,241.0,mg/L,True,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,99.0,mg/L,True,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,7.29,,True,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,27.2,°C,True,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,165.2,Pt-Co,True,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.507,mg/L,True,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.075,mg/L,True,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.076,mg/L,True,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.677,mg/L,True,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-17,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,247.0,mg/L,True,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,85.0,mg/L,True,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,7.01,,True,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,26.4,°C,True,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,240.0,Pt-Co,True,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.295,mg/L,True,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.046,mg/L,True,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.075,mg/L,True,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.697,mg/L,True,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-18,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,244.0,mg/L,True,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,65.0,mg/L,True,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,7.88,,True,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,27.1,°C,True,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,232.7,Pt-Co,True,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.382,mg/L,True,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.035,mg/L,True,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.003,mg/L,True,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.669,mg/L,True,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-20,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,241.0,mg/L,True,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,110.0,mg/L,True,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,7.67,,True,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,28.7,°C,True,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,226.2,Pt-Co,True,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.252,mg/L,True,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.044,mg/L,True,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.075,mg/L,True,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.673,mg/L,True,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-21,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,236.0,mg/L,True,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,89.0,mg/L,True,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,7.98,,True,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,31.4,°C,True,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,170.5,Pt-Co,True,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.106,mg/L,True,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.042,mg/L,True,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.013,mg/L,True,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.763,mg/L,True,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-22,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,245.0,mg/L,True,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,98.0,mg/L,True,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,7.97,,True,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,32.1,°C,True,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,221.6,Pt-Co,True,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.219,mg/L,True,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.029,mg/L,True,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.057,mg/L,True,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.806,mg/L,True,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-23,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,190.0,mg/L,True,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,20.0,mg/L,True,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,8.36,,True,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,32.4,°C,True,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,219.1,Pt-Co,True,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.166,mg/L,True,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.047,mg/L,True,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.028,mg/L,True,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.672,mg/L,True,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-24,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,247.0,mg/L,True,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TSS,AKM,116.0,mg/L,True,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PH,PH,8.42,,True,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,TEMP_C,SICAKLIK,33.1,°C,True,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COLOR,RENK,163.6,Pt-Co,True,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,NH4,NH4,0.325,mg/L,True,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CL_FREE,KLOR,,mg/L,False,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,CR_TOTAL,T KROM,,mg/L,False,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFUR,SÜLFÜR,0.028,mg/L,True,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,SULFITE,SÜLFİT,0.07,mg/L,True,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,PHENOL,FENOL,0.722,mg/L,True,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,OIL_GREASE,YAĞ GRES,,mg/L,False,
2025-05-25,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,ZN,ÇİNKO,,mg/L,False,
2025-05-26,Ekoten,Facility outlet (Ekoten Lab),IZSU sewer -> central WWTP,COD,KOI,221.0,mg/L,True,
